id,easting,northing,altitude,departure_airport,arrival_airport,standard_passengers,premium_passengers,initial_fuel,consumed_fuel,scheduled_gate_departure,actual_gate_departure,scheduled_runway_arrival,scheduled_gate_arrival,fuel_cost,crew_delay_cost,other_hourly_costs,nonarrival_penalty,delay_cost_proportion_30m,delay_cost_proportion_2h,max_standard_delay_cost,max_premium_delay_cost,FreeAltitudeChanges,AltitudeChangeCost,TurbulenceCostPer6Minutes
327994763,-671.955029,1361.384803,35000,KSEA,KORD,123,14,32187.5,6921.7,-1.384334,-1.384334,2.015666,2.565666,4.92,967.45,1228.48,100000,0.284,0.654,15.41,76.71,5,100,40
327946902,304.820259,1004.97795,28400,KDFW,KMKE,132,13,22083.3,8421.7,-1.551001,-1.684334,0.398999,0.782332,9.79,981.23,1453.18,100000,0.048,0.461,1.1,166.6,5,100,40
327984956,-447.483337,913.24417,34000,KORD,KSAN,105,16,34583.3,12255,-2.384334,-2.451001,1.698999,1.948999,7.71,791.6,1529.16,100000,0.094,0.624,2.7,139.7,5,100,40
327988542,-760.031916,572.817696,30900,KPHX,KDTW,123,13,31979.2,3255,-0.551001,-0.651001,2.898999,3.365666,5.18,710.93,1737.56,100000,0.142,0.814,22.09,152.64,5,100,40
327928337,282.162259,451.320618,32000,KATL,KELP,140,16,30000,5005,-1.484334,-1.001001,2.365666,2.115666,3.94,382.82,1267.2,100000,0.222,0.394,14.77,178.28,5,100,40
327964606,465.535195,1121.496434,32000,KJFK,KPHX,133,16,42812.5,9755,-1.884334,-1.951001,3.648999,3.765666,8.45,326.08,1119.53,100000,0.092,0.776,10.12,190.95,5,100,40
327951861,816.787847,839.592725,36000,KEWR,KTPA,119,13,25625,4505,-0.884334,-0.901001,1.782332,2.015666,4.91,376.78,1536.69,100000,0.283,0.733,24.14,49.44,5,100,40
327995382,-537.218797,1059.441696,39000,KSFO,KORD,140,13,33541.7,10171.7,-1.967668,-2.034334,1.748999,2.198999,3.73,384.11,1611.36,100000,0.176,0.791,14.86,68.27,5,100,40
327946199,-858.588645,1185.637186,36000,KDEN,KSEA,120,16,25729.2,8505,-2.267668,-1.701001,0.882332,0.648999,8.97,417.87,1824.49,100000,0.014,0.871,23.84,131.72,5,100,40
327997773,-355.296491,693.695772,35000,KSLC,KDFW,101,15,24895.8,7255,-1.551001,-1.451001,0.932332,1.232332,5.27,523.77,1036.98,100000,0.274,0.748,19.81,135.48,5,100,40
327944578,72.510201,735.592275,36200,KDAL,KSTL,127,13,17395.8,4171.7,-1.051001,-0.834334,0.448999,0.532332,7.93,522.85,1652.2,100000,0.197,0.389,29.99,194.89,5,100,40
327986536,-104.225453,1153.327486,41000,KPDX,KORD,124,14,33541.7,12505,-2.384334,-2.501001,0.948999,1.782332,8.4,693.59,1438.6,100000,0.184,0.595,3.19,70.63,5,100,40
327998123,-731.412373,780.536992,33000,KSMF,KDFW,139,14,28854.2,7755,-1.467668,-1.551001,1.498999,1.948999,4.68,634.97,1061.22,100000,0.138,0.759,24.85,49.3,5,100,40
327988748,-356.572613,743.543023,31000,KPHX,KORD,106,15,28020.8,6755,-1.251001,-1.351001,1.582332,2.032332,7.56,556.38,1911.82,100000,0.137,0.664,3.89,197.91,5,100,40
327941168,433.73398,946.637418,32000,KCLT,KMSP,106,15,25312.5,6171.7,-1.217668,-1.234334,1.465666,1.632332,1.83,539.44,1815.99,100000,0.28,0.518,8.68,74.61,5,100,40
327946253,-742.876662,962.430617,29300,KDEN,KSLC,130,15,16875,6088.3,-1.467668,-1.217668,0.182332,0.032332,8.98,955.03,1268.23,100000,0.292,0.794,17.93,182.42,5,100,40
327929145,172.579108,636.296588,34000,KATL,KTUL,101,12,21354.2,7671.7,-1.434334,-1.534334,0.715666,0.782332,2.79,979.54,1203.17,100000,0.214,0.812,13.05,107.31,5,100,40
327995377,196.785817,1072.49022,27900,KSFO,KORD,113,15,34166.7,17171.7,-3.384334,-3.434334,0.398999,0.882332,9.39,982.52,1311.01,100000,0.054,0.595,17.57,149.51,5,100,40
327994804,-1034.472666,1477.132316,35000,KSEA,KPHL,142,14,39166.7,3921.7,-0.634334,-0.784334,3.982332,4.432332,5.26,960.47,1491.32,100000,0.011,0.616,8.75,82.61,5,100,40
327951653,911.665195,799.298448,36000,KEWR,KMCO,134,13,25104.2,5338.3,-1.067668,-1.067668,1.565666,1.748999,1.2,770.7,1642.28,100000,0.181,0.805,12.22,132.66,5,100,40
327952687,729.466701,246.290074,37000,KFLL,KATL,142,15,20000,3171.7,-0.634334,-0.634334,1.065666,1.365666,6.76,919.22,1953.91,100000,0.077,0.759,20.45,102.03,5,100,40
327969637,-558.585925,425.623897,26900,KLAX,KIAH,103,12,28020.8,8505,-1.684334,-1.701001,1.415666,1.598999,6.59,904.51,1128.02,100000,0.117,0.579,25.28,88.05,5,100,40
327969742,-810.566929,506.547622,37000,KLAX,KMCO,141,16,36666.7,6588.3,-1.217668,-1.317668,3.198999,3.448999,4.61,937.87,1435.29,100000,0.076,0.858,7.29,142.19,5,100,40
327979606,375.962611,1107.863332,35000,KMSP,KLGA,106,13,24479.2,4838.3,-1.301001,-0.967668,0.832332,1.415666,3.83,591.82,1158.57,100000,0.268,0.379,20.27,177.16,5,100,40
327935816,776.14204,542.851398,35900,KBWI,KMIA,105,14,24687.5,6671.7,-1.217668,-1.334334,1.282332,1.532332,5.62,579.02,1725.26,100000,0.057,0.744,35.14,80.56,5,100,40
327979712,141.642328,1123.554126,31000,KMSP,KORD,122,13,16770.8,2921.7,-1.384334,-0.584334,-0.267668,0.098999,2.53,505.5,1325.91,100000,0.136,0.697,17.34,87.05,5,100,40
327971163,708.996104,1109.390373,32000,KLGA,KORD,113,15,25520.8,5755,-1.134334,-1.151001,1.198999,1.748999,7.26,969.34,1593.73,100000,0.22,0.627,31.68,128.27,5,100,40
327988902,-699.475921,588.944306,29000,KPHX,KSTL,126,15,25729.2,3255,-0.601001,-0.651001,2.098999,2.315666,2.27,325.31,1362.49,100000,0.251,0.668,21.71,63.99,5,100,40
327973033,250.882341,618.591514,30100,KLIT,KCLT,110,14,18645.8,2171.7,-0.351001,-0.434334,1.148999,1.432332,3.35,463.47,1923.26,100000,0.156,0.449,30.79,147.77,5,100,40
327929175,168.073274,637.405132,26000,KATL,KXNA,131,15,20625,7255,-1.384334,-1.451001,0.548999,0.715666,4.79,889.07,1005.25,100000,0.078,0.891,35.77,99.92,5,100,40
327998261,-67.208677,628.313933,39000,KSNA,KATL,143,16,33958.3,13505,-2.634334,-2.701001,1.215666,1.598999,6.71,918.82,1750.78,100000,0.266,0.685,35.76,143.31,5,100,40
327979950,82.378057,397.659116,32000,KMSY,KDFW,137,13,17916.7,6088.3,-1.217668,-1.217668,0.498999,0.448999,8.25,721.11,1022.39,100000,0.102,0.704,12.97,156.45,5,100,40
327969480,-619.122029,798.107387,33000,KLAX,KCOS,102,12,22395.8,8755,-1.634334,-1.751001,0.615666,0.748999,9.88,794.63,1097.15,100000,0.277,0.457,1.29,174.71,5,100,40
327928832,445.635017,946.825895,25000,KATL,KORD,122,13,20625,6671.7,-1.467668,-1.334334,0.598999,0.632332,1.05,640.09,1001.49,100000,0.154,0.606,19.12,136.39,5,100,40
327979629,167.58126,1014.960026,37000,KMSP,KMCO,106,16,27708.3,3671.7,-1.134334,-0.734334,1.582332,2.098999,1.17,639.13,1940.16,100000,0.193,0.733,15.59,59.49,5,100,40
327949435,638.455418,444.649922,38000,KDTW,KRSW,101,14,26666.7,11421.7,-2.384334,-2.284334,0.915666,0.682332,7.03,926,1008.64,100000,0.198,0.501,38.18,70.84,5,100,40
327988479,764.044903,933.586774,24500,KPHX,KBWI,127,15,33541.7,17088.3,-3.384334,-3.417668,0.382332,0.782332,8.17,550.92,1553.19,100000,0.109,0.537,9.48,120.16,5,100,40
327969484,-1042.239299,663.864479,35000,KLAX,KCVG,106,13,32500,3755,-0.884334,-0.751001,2.632332,3.115666,3.55,315.9,1537.42,100000,0.201,0.614,22.52,77.73,5,100,40
327975378,701.871435,362.758606,36400,KMCO,KBOS,114,15,25104.2,3421.7,-0.667668,-0.684334,1.882332,2.148999,1.21,508.52,1785.7,100000,0.114,0.797,6.1,130.31,5,100,40
327988068,816.217488,236.931232,32500,KPHL,KFLL,139,12,26354.2,11338.3,-2.301001,-2.267668,0.532332,0.715666,4.08,740.34,1064.72,100000,0.028,0.878,21.94,45.37,5,100,40
327992687,711.454356,213.648136,30300,KRSW,KCLT,143,14,19270.8,2505,-0.301001,-0.501001,1.315666,1.582332,6.45,927.87,1724.68,100000,0.064,0.433,34.5,171.93,5,100,40
327934014,385.562968,726.090378,28000,KBOS,KDFW,131,15,35625,13255,-2.634334,-2.651001,1.665666,1.865666,9.88,646.5,1880.44,100000,0.277,0.846,6.93,172.31,5,100,40
327944991,381.60331,709.268174,37700,KDCA,KMEM,117,14,23437.5,9921.7,-1.884334,-1.984334,0.648999,0.665666,4.36,794.07,1860.81,100000,0.095,0.677,8.65,141.19,5,100,40
327983600,55.577722,709.632281,35000,KOKC,KBWI,131,12,24166.7,2838.3,-0.551001,-0.567668,1.848999,2.115666,3.4,680.78,1275.23,100000,0.091,0.66,21.03,57.62,5,100,40
327977654,828.979153,125.287355,24700,KMIA,KDCA,116,14,22604.2,1755,-0.384334,-0.351001,1.832332,2.032332,7.06,411.64,1303.35,100000,0.298,0.632,34.47,145.84,5,100,40
327979654,333.575849,732.503392,33000,KMSP,KMIA,109,13,30625,6588.3,-1.217668,-1.317668,1.782332,2.482332,8.85,447.07,1441.89,100000,0.225,0.616,2.02,133.34,5,100,40
327984285,469.609156,1035.140613,33000,KORD,KDCA,124,12,18958.3,2921.7,-1.051001,-0.584334,0.448999,0.782332,1.22,598.41,1422.68,100000,0.032,0.642,39.26,128.94,5,100,40
327975502,527.033074,586.203335,40000,KMCO,KIND,104,12,22604.2,6171.7,-1.551001,-1.234334,0.815666,0.865666,2.91,367.91,1434.28,100000,0.074,0.723,1.21,163.78,5,100,40
327964749,696.216803,546.451962,35900,KJFK,KTPA,120,16,25729.2,9255,-1.901001,-1.851001,0.882332,1.015666,4.82,711.51,1109.43,100000,0.053,0.899,18.31,43.73,5,100,40
327983598,453.609529,577.243743,25800,KOKC,KATL,129,14,19687.5,6255,-1.151001,-1.251001,0.382332,0.798999,2.07,920.14,1555.09,100000,0.274,0.582,29.92,186.12,5,100,40
327984520,123.696739,448.496322,36000,KORD,KIAH,114,12,24166.7,9088.3,-3.217668,-1.817668,0.648999,-0.551001,4.94,473.08,1538.95,100000,0.272,0.532,28.72,151.07,5,100,40
327970156,-1095.407565,608.231923,25400,KLAX,KTUS,109,14,16354.2,3171.7,-0.551001,-0.634334,0.782332,0.865666,1.7,389.4,1503.97,100000,0.172,0.635,1.01,104.24,5,100,40
327952835,853.613745,209.82031,29100,KFLL,KLGA,112,12,25625,3255,-0.884334,-0.651001,1.948999,2.015666,6.46,706.24,1244.16,100000,0.161,0.528,25.92,193.59,5,100,40
327988562,-319.391039,771.830992,35000,KPHX,KEWR,143,12,36875,7088.3,-2.984334,-1.417668,3.082332,1.715666,9.52,417.29,1938.94,100000,0.051,0.501,11.24,147.72,5,100,40
327995191,-1227.552907,920.467317,28200,KSFO,KIAD,106,13,38541.7,3421.7,-0.701001,-0.684334,3.948999,4.265666,2.35,843.43,1338.13,100000,0.258,0.432,24.92,99.31,5,100,40
327976056,477.402931,597.186353,25000,KMDW,KATL,123,14,19062.5,6088.3,-1.184334,-1.217668,0.198999,0.665666,3.37,563.93,1912.66,100000,0.116,0.504,35.94,91.35,5,100,40
327946195,-887.039384,1268.857458,36000,KDEN,KSEA,117,15,25416.7,10921.7,-2.351001,-2.184334,0.415666,0.515666,6.3,896.6,1384.21,100000,0.091,0.714,2.61,68.7,5,100,40
327961656,-740.154513,592.035176,30000,KIAH,KSJC,126,13,33854.2,12005,-2.284334,-2.401001,1.932332,1.932332,3.12,588.81,1915.18,100000,0.121,0.842,12.16,117.39,5,100,40
327969515,-697.787515,470.440237,35000,KLAX,KDFW,115,13,26250,7421.7,-1.467668,-1.484334,1.365666,1.532332,6.23,805.75,1199.57,100000,0.264,0.733,21.29,86.09,5,100,40
327995054,306.099273,612.316079,37000,KSFO,KATL,124,16,35833.3,17505,-3.384334,-3.501001,1.182332,1.148999,9.99,439.9,1508.64,100000,0.038,0.546,29.07,181.05,5,100,40
327984695,402.312218,853.696664,37000,KORD,KMCO,133,14,23645.8,3921.7,-1.134334,-0.784334,1.582332,1.448999,4.65,528.68,1051.08,100000,0.204,0.812,11.75,187.98,5,100,40
327947188,-179.681469,478.2119,31900,KDFW,KSNA,106,13,28333.3,2921.7,-1.217668,-0.584334,2.598999,2.115666,2.52,352.09,1432.99,100000,0.26,0.706,17.48,192.17,5,100,40
327970993,832.76234,1099.821991,34000,KLGA,KDTW,121,16,19479.2,4171.7,-1.467668,-0.834334,0.415666,0.448999,1.89,315.33,1381.95,100000,0.12,0.543,6.95,170.13,5,100,40
327934189,509.157046,1116.002253,30000,KBOS,KORD,106,12,25208.3,9588.3,-1.801001,-1.917668,0.882332,1.032332,9.59,702.1,1392.56,100000,0.209,0.576,28.95,49.21,5,100,40
327941297,-877.155766,658.750922,28000,KCLT,KSAN,124,15,41562.5,23088.3,-4.517668,-4.617668,0.698999,0.932332,6.86,500.43,1764.93,100000,0.072,0.64,1.07,186.85,5,100,40
327951838,-78.812733,1165.692888,37000,KEWR,KSNA,119,14,47604.2,19171.7,-3.717668,-3.834334,3.015666,2.698999,7.57,329.47,1755.1,100000,0.068,0.379,28.82,167.1,5,100,40
327994662,-605.148945,1306.840127,33000,KSEA,KIAD,134,16,37395.8,7421.7,-1.434334,-1.484334,3.365666,3.348999,9.56,455.36,1361.48,100000,0.249,0.533,15.62,85.58,5,100,40
327985083,72.322211,752.812119,31700,KORD,KTUL,120,13,19791.7,8088.3,-1.617668,-1.617668,0.398999,0.348999,2.4,991.95,1757.95,100000,0.07,0.667,3.97,60.43,5,100,40
327951667,951.707902,1037.409172,18700,KEWR,KMDW,104,14,22083.3,1838.3,-0.384334,-0.367668,1.982332,1.948999,1.53,495.15,1683.25,100000,0.06,0.806,28.03,193.21,5,100,40
327949283,664.189326,346.974723,30700,KDTW,KMCO,127,15,25520.8,12171.7,-2.384334,-2.434334,0.498999,0.498999,4.66,917.71,1278.11,100000,0.191,0.574,11.48,76.27,5,100,40
327976058,452.111875,629.676364,33000,KMDW,KATL,125,13,19479.2,6838.3,-1.384334,-1.367668,0.298999,0.532332,4.7,324.56,1632.8,100000,0.223,0.583,27.05,122.86,5,100,40
327977782,147.907281,267.795098,31900,KMIA,KLAX,110,12,43958.3,10505,-2.051001,-2.101001,3.532332,3.782332,2.42,492.31,1392.22,100000,0.182,0.715,11.8,82.32,5,100,40
327951435,540.359179,774.490652,32900,KEWR,KBNA,139,13,23333.3,9921.7,-1.801001,-1.984334,0.532332,0.732332,8.81,961.43,1147.18,100000,0.125,0.484,5.74,58.34,5,100,40
327995358,-119.86291,1175.915987,33000,KSFO,KMSP,116,13,30833.3,14505,-2.801001,-2.901001,0.482332,0.932332,5.72,456.49,1969.69,100000,0.053,0.398,4.49,170.18,5,100,40
327983651,279.616264,978.11329,19300,KOKC,KORD,115,12,20833.3,7088.3,-1.301001,-1.417668,0.382332,0.832332,1.41,876.98,1138.76,100000,0.063,0.466,8.95,61.06,5,100,40
327976226,-395.301676,1261.174111,38000,KMDW,KPDX,115,14,36145.8,11588.3,-2.467668,-2.317668,2.065666,2.115666,8.74,517.94,1124.44,100000,0.215,0.588,21.67,49.49,5,100,40
327945023,770.998807,825.341341,34000,KDCA,KMSY,104,16,26562.5,3505,-0.717668,-0.701001,2.282332,2.332332,7.7,464.24,1383.03,100000,0.066,0.835,22.48,165.31,5,100,40
327999166,-781.725838,613.853245,27000,KSTL,KPHX,134,14,30416.7,15421.7,-4.051001,-3.084334,0.382332,-0.384334,7.25,406.35,1113.47,100000,0.08,0.516,12.59,160.45,5,100,40
327991814,718.451938,369.288549,32000,KRDU,KMCO,139,13,18437.5,5088.3,-0.884334,-1.017668,0.532332,0.865666,9.26,410.5,1884.2,100000,0.221,0.759,32.5,178.9,5,100,40
327977671,490.35386,201.755622,36000,KMIA,KDFW,110,14,27812.5,5338.3,-0.967668,-1.067668,1.882332,2.282332,9.4,477.04,1924.53,100000,0.192,0.751,17.44,93.65,5,100,40
327997996,-645.975981,983.298242,35000,KSLC,KSTL,123,13,25625,3588.3,-0.634334,-0.717668,1.832332,2.265666,9.98,434.62,1832.43,100000,0.162,0.716,23.58,128.57,5,100,40
327934297,-1170.504987,881.66895,36000,KBOS,KSFO,125,15,49270.8,29171.7,-6.384334,-5.834334,0.098999,0.298999,9.61,376.41,1280.05,100000,0.184,0.422,17.14,150.62,5,100,40
327988703,-19.68548,1170.961853,29500,KPHX,KMSP,128,14,26770.8,12171.7,-2.301001,-2.434334,0.248999,0.782332,4.55,342.09,1208.71,100000,0.195,0.544,28.31,129,5,100,40
327991766,825.344747,327.656429,36000,KRDU,KFLL,136,13,20729.2,5921.7,-1.017668,-1.184334,0.698999,1.098999,4.24,555.25,1600.88,100000,0.264,0.522,11.75,62.72,5,100,40
327984340,322.928216,1010.266465,20400,KORD,KDFW,113,13,23125,1671.7,-0.801001,-0.334334,1.798999,1.698999,1.9,315.89,1726.49,100000,0.218,0.605,9.41,195.4,5,100,40
327985078,304.665085,948.600436,23900,KORD,KTUL,137,15,19479.2,2838.3,-0.801001,-0.567668,1.198999,1.115666,8.07,890.36,1457.61,100000,0.238,0.471,6.68,141.66,5,100,40
327997843,-889.239171,847.807254,36000,KSLC,KLAX,126,13,20416.7,3088.3,-0.617668,-0.617668,0.798999,1.448999,6.95,546.01,1241.83,100000,0.247,0.75,20.82,118.25,5,100,40
327944448,-446.690431,598.146718,36700,KDAL,KABQ,131,13,18958.3,6505,-1.551001,-1.301001,0.348999,0.282332,2.24,681.55,1843.2,100000,0.206,0.777,22.55,66.91,5,100,40
327994766,-909.357774,1430.150219,35000,KSEA,KORD,104,14,31979.2,4505,-0.884334,-0.901001,2.532332,3.032332,6.92,608.4,1808.69,100000,0.299,0.772,21.58,123.97,5,100,40
327999009,28.436438,613.996682,38000,KSTL,KDAL,133,14,18958.3,4921.7,-1.051001,-0.984334,0.482332,0.782332,1.54,996.47,1082.6,100000,0.241,0.394,27.6,87.12,5,100,40
327946005,-431.008919,806.591711,33000,KDEN,KMIA,105,12,30625,2755,-0.551001,-0.551001,3.115666,3.148999,5.59,536.24,1971.05,100000,0.082,0.394,27.73,115.49,5,100,40
327969485,-704.643682,650.742696,36800,KLAX,KDCA,129,14,37708.3,7755,-1.551001,-1.551001,3.065666,3.282332,4.22,896.21,1397.49,100000,0.11,0.653,37.57,93.48,5,100,40
327940903,455.256854,620.10311,32000,KCLT,KDFW,131,12,25520.8,4671.7,-1.051001,-0.934334,1.815666,1.832332,5.1,755.25,1897.64,100000,0.176,0.549,35.5,59.87,5,100,40
327988339,489.806203,1113.823906,34000,KPHL,KSFO,121,15,47500,7671.7,-1.484334,-1.534334,4.332332,4.915666,4.8,506.44,1143.49,100000,0.163,0.533,7.46,154.63,5,100,40
327985104,307.890122,960.631977,25700,KORD,KXNA,119,14,18437.5,2505,-1.301001,-0.501001,1.065666,0.448999,7.41,578.62,1819.41,100000,0.178,0.393,8.17,71.26,5,100,40
327934259,907.976425,808.099769,25700,KBOS,KRDU,131,14,20520.8,7255,-1.401001,-1.451001,0.448999,0.682332,2.27,724.34,1597.41,100000,0.182,0.578,29.96,191.97,5,100,40
327994737,-375.172894,1308.35944,35000,KSEA,KMSP,142,16,27708.3,12171.7,-2.384334,-2.434334,0.398999,0.848999,5.58,579.19,1866.68,100000,0.054,0.732,13.92,147.11,5,100,40
327969628,-159.037995,355.480453,29000,KLAX,KIAH,116,14,27291.7,12005,-2.384334,-2.401001,0.548999,0.782332,9.58,581.65,1387.4,100000,0.071,0.776,6.77,106.26,5,100,40
327978104,445.454225,639.634429,31000,KMKE,KATL,120,14,19791.7,6421.7,-1.334334,-1.284334,0.348999,0.632332,1.16,454.61,1334.52,100000,0.289,0.725,24.24,195.03,5,100,40
327995136,-326.547395,571.787219,39000,KSFO,KDFW,117,16,28854.2,12838.3,-2.551001,-2.567668,0.598999,0.865666,1.67,425.95,1034.32,100000,0.073,0.469,15.77,192.85,5,100,40
327969451,-951.981335,752.924289,33000,KLAX,KBOS,140,14,40833.3,5171.7,-1.051001,-1.034334,3.848999,4.282332,8.54,765.41,1155.14,100000,0.032,0.416,32.63,197.85,5,100,40
327970967,214.272502,624.049783,34000,KLGA,KDFW,139,13,36250,17088.3,-3.384334,-3.417668,1.115666,1.215666,2.55,627.07,1020.15,100000,0.18,0.621,5.46,80.53,5,100,40
327951845,589.441203,935.261194,36000,KEWR,KSTL,103,14,25416.7,8171.7,-1.551001,-1.634334,1.065666,1.315666,3.24,891.7,1775.58,100000,0.297,0.654,17.22,117.38,5,100,40
327947018,-337.906165,462.91225,34000,KDFW,KPHX,115,13,24166.7,5005,-1.051001,-1.001001,1.498999,1.615666,6.15,398.08,1221.22,100000,0.16,0.622,31.75,74.04,5,100,40
327960820,-35.328047,991.519574,36000,KIAD,KDEN,137,12,32083.3,13338.3,-2.667668,-2.667668,1.398999,1.265666,3.6,543.2,1897.27,100000,0.081,0.423,21.28,67.26,5,100,40
327960071,314.369483,243.077125,33000,KHOU,KMCO,124,13,21041.7,5588.3,-1.051001,-1.117668,0.998999,1.115666,8.09,585.23,1705.39,100000,0.198,0.674,14.38,107.7,5,100,40
327951528,288.401014,663.51127,30000,KEWR,KDFW,121,14,34062.5,13588.3,-2.634334,-2.717668,1.348999,1.615666,7.83,330.98,1133.62,100000,0.023,0.841,2.06,83.44,5,100,40
327934298,-511.056696,1109.809345,34100,KBOS,KSFO,104,16,49270.8,20755,-4.217668,-4.151001,2.065666,2.465666,1.28,956.73,1140.11,100000,0.092,0.462,32.19,166.37,5,100,40
327944739,841.917802,883.894482,19300,KDCA,KATL,132,14,19479.2,2171.7,-0.384334,-0.434334,1.348999,1.532332,7.3,854.01,1123.35,100000,0.251,0.669,36.21,171.25,5,100,40
327992678,853.653421,793.378992,27000,KRSW,KBWI,112,15,21562.5,8671.7,-1.717668,-1.734334,0.465666,0.532332,9.45,605.01,1984.05,100000,0.017,0.629,15.99,190.14,5,100,40
327994742,-78.172277,1216.171963,37000,KSEA,KMSP,125,14,27812.5,12755,-2.467668,-2.551001,0.382332,0.782332,8.92,680.77,1167.02,100000,0.176,0.379,11.2,65.88,5,100,40
327983188,48.421613,1004.148948,39000,KOAK,KMDW,120,13,34062.5,15005,-3.051001,-3.001001,0.698999,1.198999,7.64,989.88,1926.69,100000,0.102,0.412,18.43,127.08,5,100,40
327986295,739.430257,232.199147,29300,KPBI,KCLE,128,16,25208.3,2838.3,-0.367668,-0.567668,2.165666,2.465666,9.68,837.02,1161.91,100000,0.204,0.469,1.39,113.97,5,100,40
327961022,-1232.414107,881.8404,26200,KIAD,KSFO,117,13,45104.2,28255,-5.634334,-5.651001,0.382332,0.382332,3.31,867.38,1631.27,100000,0.152,0.665,20.85,49.51,5,100,40
327985004,-4.67561,1038.533152,36000,KORD,KSFO,108,12,36145.8,5755,-1.134334,-1.151001,3.148999,3.448999,3.72,646.85,1812.48,100000,0.051,0.861,23.45,95.88,5,100,40
328004503,-1007.127896,617.271437,40000,KTUS,KLAX,142,14,17395.8,4005,-0.717668,-0.801001,0.748999,0.865666,2.45,762,1303.16,100000,0.226,0.8,33.28,78.2,5,100,40
327964680,-587.472228,1049.388063,40000,KJFK,KSFO,118,15,48645.8,22671.7,-4.384334,-4.534334,2.015666,2.198999,3.8,569.59,1764.65,100000,0.279,0.386,32.36,76.72,5,100,40
327959959,62.809544,281.59358,23900,KHOU,KATL,102,14,18958.3,2421.7,-0.384334,-0.484334,1.298999,1.448999,5.4,689.65,1377.63,100000,0.3,0.671,4.96,103.28,5,100,40
327993180,-857.845008,523.283519,27000,KSAN,KDFW,123,12,26250,5671.7,-0.967668,-1.134334,1.648999,2.032332,2.23,724.5,1738.83,100000,0.179,0.566,8.74,98.52,5,100,40
327995234,-718.62281,900.255617,37000,KSFO,KJFK,126,15,41250,7588.3,-1.384334,-1.517668,3.398999,4.015666,4.03,597.09,1321.11,100000,0.093,0.473,9.38,136.72,5,100,40
327924691,24.884206,889.739858,39000,KABQ,KMDW,106,12,24166.7,7671.7,-1.467668,-1.534334,0.865666,1.198999,2.45,644.43,1454.64,100000,0.156,0.595,27.94,180.12,5,100,40
327994557,-974.498999,1402.927362,37000,KSEA,KATL,140,12,36354.2,4505,-0.801001,-0.901001,3.298999,3.815666,2.54,422,1054.21,100000,0.289,0.805,33.61,191.43,5,100,40
327970002,-1283.187694,763.525172,24000,KLAX,KSFO,133,13,16875,7421.7,-1.384334,-1.484334,0.532332,0.115666,7,620.47,1053.3,100000,0.058,0.63,22.19,78.17,5,100,40
327988455,-665.859311,586.176078,39000,KPHX,KBNA,103,15,27291.7,3338.3,-0.884334,-0.667668,2.098999,2.282332,1.16,623.29,1911.53,100000,0.275,0.694,38.11,62.07,5,100,40
327934281,832.554656,391.040397,34000,KBOS,KRSW,109,12,30000,12505,-2.401001,-2.501001,0.982332,1.198999,7.94,891.33,1518.94,100000,0.198,0.893,10.22,58.56,5,100,40
327992702,675.885893,404.474241,37000,KRSW,KDTW,136,15,25520.8,4755,-0.801001,-0.951001,1.782332,2.082332,7.46,532.63,1625.72,100000,0.141,0.472,26.36,88.23,5,100,40
327988505,-568.286124,820.135604,33000,KPHX,KDEN,108,13,18854.2,5671.7,-1.051001,-1.134334,0.432332,0.765666,7.51,939.18,1914.99,100000,0.049,0.46,10.97,49.75,5,100,40
327945997,-134.678463,926.574793,37000,KDEN,KMDW,141,15,21562.5,5005,-1.051001,-1.001001,1.115666,1.198999,9.25,793.69,1090.5,100000,0.234,0.629,24.27,149.46,5,100,40
327960900,-327.671499,1064.038013,36000,KIAD,KLAX,128,14,43958.3,16921.7,-3.384334,-3.384334,2.332332,2.448999,2.95,768.62,1702.81,100000,0.298,0.818,16.86,47.56,5,100,40
327962637,421.838101,850.587177,22600,KIND,KTPA,104,13,22604.2,1838.3,-0.434334,-0.367668,1.615666,1.982332,9.34,780.49,1643.14,100000,0.228,0.361,2.35,51.82,5,100,40
327988574,-779.252527,470.020108,27000,KPHX,KFLL,110,14,34270.8,3255,-0.551001,-0.651001,3.715666,3.732332,8.52,381.1,1259.77,100000,0.113,0.422,35.92,176.76,5,100,40
327997068,-1020.825662,893.330609,33000,KSJC,KDFW,132,16,29375,4755,-0.884334,-0.951001,2.348999,2.615666,3.11,899.78,1688.15,100000,0.134,0.53,12.43,69.09,5,100,40
327997984,-1226.814761,858.858603,19600,KSLC,KSJC,111,15,21041.7,7421.7,-1.884334,-1.484334,-0.101001,0.282332,1.98,470.81,1511.6,100000,0.101,0.794,37.89,99.53,5,100,40
327961605,191.204537,335.153727,35000,KIAH,KRDU,142,14,23958.3,5755,-1.101001,-1.151001,1.248999,1.532332,5.11,392.61,1051.65,100000,0.149,0.486,24.24,113.95,5,100,40
327940506,435.585835,876.329873,38000,KCLE,KIAH,113,14,27500,5588.3,-3.884334,-1.117668,1.198999,-0.684334,1.35,669.11,1450.14,100000,0.264,0.89,24.76,45.63,5,100,40
327928322,617.090959,901.636197,31000,KATL,KDTW,103,14,20625,5505,-1.467668,-1.101001,0.565666,0.632332,2.93,778.06,1366.16,100000,0.145,0.354,22.91,101.98,5,100,40
327941070,-934.385158,657.236012,28000,KCLT,KLAX,142,12,41979.2,23255,-4.651001,-4.651001,0.698999,0.865666,8.48,368.31,1529.21,100000,0.26,0.515,15.07,130.75,5,100,40
