FlightHistoryId,CutoffTime,ArrivalAirport,ScheduledArrivalTime,CurrentLatitude,CurrentLongitude,CurrentAltitude,CurrentGroundSpeed,StandardPassengerCount,PremiumPassengerCount,FuelRemainingPounds,FuelCost,CrewDelayCost,OtherHourlyCosts,NonarrivalPenalty,DelayCostProportion30m,DelayCostProportion2h,MaxStandardDelayCost,MaxPremiumDelayCost,FreeAltitudeChanges,AltitudeChangeCost,TurbulenceCostPer6Minutes
329695423,2014-01-31 15:56:46+00:00,KDEN,2014-01-31 17:00:00+00:00,38.220001,-108.620003,37000,508,116,15,15331.46389,8.97,685.72,1618.45,100000,0.228,0.857,12.39,66.82,5,100,40
329639561,2014-01-31 15:56:46+00:00,KDAL,2014-01-31 15:33:00+00:00,34.25,-91.019997,30000,381,128,16,16018.96389,6.03,490.99,1455.43,100000,0.118,0.855,10.72,114.94,5,100,40
329658128,2014-01-31 15:56:46+00:00,KLAX,2014-01-31 15:32:00+00:00,34.080002,-115.879997,38000,369,122,15,14185.63056,7.84,831.95,1549.31,100000,0.185,0.709,33.27,95.11,5,100,40
329647334,2014-01-31 15:56:46+00:00,KPHX,2014-01-31 17:16:00+00:00,32.23,-104.18,34000,380,120,15,20539.79722,6.27,481.38,1137,100000,0.223,0.495,9.51,61.06,5,100,40
329653532,2014-01-31 15:56:46+00:00,KORD,2014-01-31 17:18:00+00:00,39.220001,-97.519997,39000,578,120,13,17706.46389,3.88,972.17,1427.67,100000,0.296,0.459,11.51,179.34,5,100,40
329662952,2014-01-31 15:56:46+00:00,KDEN,2014-01-31 16:11:00+00:00,40.549999,-101.919998,32000,351,130,13,13789.79722,3.75,679.29,1575.15,100000,0.064,0.795,14.97,99.04,5,100,40
329706959,2014-01-31 15:56:46+00:00,KMDW,2014-01-31 18:35:00+00:00,39.779999,-109.75,38300,515,103,15,26393.96389,7.24,430.89,1377.54,100000,0.209,0.666,7.13,42.05,5,100,40
329640212,2014-01-31 15:56:46+00:00,KPDX,2014-01-31 20:21:00+00:00,34.82,-89.220001,32000,397,133,16,36477.29722,3.88,704.16,1550.33,100000,0.255,0.56,36.43,99.25,5,100,40
329706971,2014-01-31 15:56:46+00:00,KMIA,2014-01-31 19:40:00+00:00,36.720001,-108.029999,37000,519,115,13,32435.63056,6.24,394.7,1698.37,100000,0.271,0.588,31.82,71.1,5,100,40
329643978,2014-01-31 15:56:46+00:00,KDEN,2014-01-31 17:40:00+00:00,37.380001,-93.669998,38000,321,108,16,19414.79722,3.37,627.64,1529.47,100000,0.153,0.442,36.73,130.64,5,100,40
329706366,2014-01-31 15:56:46+00:00,KMSP,2014-01-31 18:14:00+00:00,47.119999,-116.300003,34900,454,112,15,23060.63056,7.77,702.49,1356.46,100000,0.257,0.451,9.16,140.08,5,100,40
329715871,2014-01-31 15:56:46+00:00,KIAH,2014-01-31 16:50:00+00:00,31.83,-96.599998,29000,412,140,15,13039.79722,1.58,622.38,1314.86,100000,0.25,0.708,37.58,119.45,5,100,40
329652370,2014-01-31 15:56:46+00:00,KIAH,2014-01-31 16:50:00+00:00,29.48,-93.279999,30100,371,117,13,15352.29722,4.81,501.36,1828.16,100000,0.077,0.496,36.07,85.19,5,100,40
329704745,2014-01-31 15:56:46+00:00,KDEN,2014-01-31 16:42:00+00:00,38.880001,-106.580002,29600,515,118,12,13560.63056,6.74,807.47,1184.17,100000,0.15,0.519,15.32,43.26,5,100,40
329687662,2014-01-31 15:56:46+00:00,KDSM,2014-01-31 17:00:00+00:00,41.77,-87.970001,30000,244,136,15,14414.79722,3.84,528.52,1263.51,100000,0.1,0.576,9.67,103.94,5,100,40
329696117,2014-01-31 15:56:46+00:00,KIAH,2014-01-31 16:50:00+00:00,33.25,-92.400002,38000,409,141,14,15102.29722,3.79,926.21,1506.52,100000,0.215,0.643,10.14,119.93,5,100,40
329640335,2014-01-31 15:56:46+00:00,KSAN,2014-01-31 18:20:00+00:00,31.75,-99.18,32000,410,144,12,25185.63056,2.85,725.08,1761.81,100000,0.204,0.674,17.39,81.54,5,100,40
329714801,2014-01-31 15:56:46+00:00,KDFW,2014-01-31 17:10:00+00:00,30.98,-89.849998,31900,407,141,15,18810.63056,8,582.42,1040.75,100000,0.168,0.439,33.29,62.94,5,100,40
329645695,2014-01-31 15:56:46+00:00,KPHX,2014-01-31 17:17:00+00:00,32.380001,-101.419998,36000,362,109,15,21498.13056,1.31,322.12,1790.53,100000,0.133,0.585,1.38,121.46,5,100,40
329696245,2014-01-31 15:56:46+00:00,KLGA,2014-01-31 17:38:00+00:00,41.830002,-86.980003,18500,434,135,12,18852.29722,8.15,306.88,1595.38,100000,0.099,0.726,26.47,56.41,5,100,40
329699748,2014-01-31 15:56:46+00:00,KPHX,2014-01-31 18:43:00+00:00,35.150002,-88.620003,32000,378,138,16,30623.13056,4.28,359.84,1418.04,100000,0.203,0.403,5.11,41.78,5,100,40
329696553,2014-01-31 15:56:46+00:00,KSAN,2014-01-31 19:20:00+00:00,41.75,-93.050003,36000,306,131,14,29685.63056,6.55,544.74,1496.72,100000,0.037,0.735,23.11,108.56,5,100,40
329657894,2014-01-31 15:56:46+00:00,KDCA,2014-01-31 17:15:00+00:00,36.529999,-85.400002,33000,530,112,13,17206.46389,1.89,826.3,1805.52,100000,0.227,0.559,7.67,101.49,5,100,40
329640208,2014-01-31 15:56:46+00:00,KPDX,2014-01-31 18:57:00+00:00,38.619999,-98.919998,36000,381,129,15,29331.46389,6.55,925.43,1990.61,100000,0.179,0.717,18.66,162.27,5,100,40
329691251,2014-01-31 15:56:46+00:00,KMIA,2014-01-31 16:56:00+00:00,29.83,-83.720001,35000,466,135,15,17039.79722,4.37,968.23,1474.9,100000,0.037,0.817,23.1,43.74,5,100,40
329714897,2014-01-31 15:56:46+00:00,KMSY,2014-01-31 16:35:00+00:00,28.58,-87.629997,31900,416,103,16,12602.29722,9.03,992.92,1607.39,100000,0.081,0.363,35.79,135.3,5,100,40
329672305,2014-01-31 15:56:46+00:00,KLAX,2014-01-31 21:25:00+00:00,38.849998,-78.529999,25900,298,141,14,41748.13056,3.31,767.69,1347.28,100000,0.079,0.464,13.26,114.24,5,100,40
329660492,2014-01-31 15:56:46+00:00,KDFW,2014-01-31 16:47:00+00:00,33.93,-94.949997,30300,375,123,14,15414.79722,6.31,960.87,1345.55,100000,0.226,0.714,5.87,133.26,5,100,40
329699512,2014-01-31 15:56:46+00:00,KDEN,2014-01-31 18:25:00+00:00,39.919998,-86.75,38000,307,125,15,25206.46389,8.89,604.86,1441.69,100000,0.055,0.474,39.59,163.9,5,100,40
329651891,2014-01-31 15:56:46+00:00,KORD,2014-01-31 16:15:00+00:00,41.23,-84.650002,28000,354,106,15,13810.63056,9.25,573.55,1801.34,100000,0.023,0.628,33.5,111.24,5,100,40
329703214,2014-01-31 15:56:46+00:00,KATL,2014-01-31 16:50:00+00:00,35.32,-81.330002,34000,388,125,16,13373.13056,2.72,641.04,1418.12,100000,0.215,0.825,11.63,84.27,5,100,40
329651904,2014-01-31 15:56:46+00:00,KPHX,2014-01-31 18:25:00+00:00,40.23,-97.650002,30000,360,141,14,24977.29722,9.58,729.42,1620.44,100000,0.053,0.667,32.76,66.44,5,100,40
329652620,2014-01-31 15:56:46+00:00,KPHX,2014-01-31 19:17:00+00:00,32.619999,-88.279999,32000,408,144,15,29893.96389,9.08,321.93,1810.84,100000,0.049,0.566,15.75,146.76,5,100,40
329704723,2014-01-31 15:56:46+00:00,KATL,2014-01-31 19:00:00+00:00,33.98,-108.620003,37000,540,140,15,28227.29722,1.06,640.48,1262.65,100000,0.134,0.754,35.06,176.68,5,100,40
329689470,2014-01-31 15:56:46+00:00,KORD,2014-01-31 18:25:00+00:00,26.379999,-80.470001,19000,399,116,13,24893.96389,4.1,614.09,1258.27,100000,0.289,0.441,8.11,101.16,5,100,40
329645536,2014-01-31 15:56:46+00:00,KIND,2014-01-31 16:35:00+00:00,40.529999,-82.050003,37100,275,106,12,13706.46389,8.35,892.63,1541.55,100000,0.08,0.787,16.49,66.3,5,100,40
329672306,2014-01-31 15:56:46+00:00,KLAX,2014-01-31 19:50:00+00:00,35.650002,-89.07,34000,368,120,16,34143.96389,2.64,887.37,1487.21,100000,0.17,0.425,37.2,98.48,5,100,40
329706328,2014-01-31 15:56:46+00:00,KLAX,2014-01-31 17:41:00+00:00,42.52,-121.050003,37000,482,118,14,19206.46389,9.43,350.41,1673.83,100000,0.256,0.607,21.99,181.44,5,100,40
329696193,2014-01-31 15:56:46+00:00,KLAX,2014-01-31 19:45:00+00:00,41.900002,-90.93,36000,290,128,15,32060.63056,9.47,930.36,1871.78,100000,0.218,0.881,23.49,197.21,5,100,40
329647064,2014-01-31 15:56:46+00:00,KSLC,2014-01-31 17:09:00+00:00,36.18,-115.019997,39000,469,117,14,15810.63056,6.34,367.16,1355.7,100000,0.16,0.661,18.97,154.58,5,100,40
329675944,2014-01-31 15:56:46+00:00,KLAX,2014-01-31 17:50:00+00:00,42.119999,-104.230003,38000,392,102,13,24768.96389,6.49,891.52,1555.21,100000,0.242,0.39,14.83,66.35,5,100,40
329709649,2014-01-31 15:56:46+00:00,KDFW,2014-01-31 17:10:00+00:00,35.369999,-103.150002,33000,490,117,12,18039.79722,1.18,485.55,1963.87,100000,0.199,0.829,29.2,179.63,5,100,40
329682733,2014-01-31 15:56:46+00:00,KSTL,2014-01-31 16:40:00+00:00,39.279999,-88.449997,25400,368,135,13,13977.29722,5.96,714.54,1544.94,100000,0.18,0.768,9.98,154.16,5,100,40
329698133,2014-01-31 15:56:46+00:00,KLGB,2014-01-31 17:17:00+00:00,41.27,-120.779999,34900,484,106,12,16539.79722,7.24,446.73,1406.17,100000,0.127,0.706,23.61,199.48,5,100,40
329686723,2014-01-31 15:56:46+00:00,KBNA,2014-01-31 16:50:00+00:00,38.23,-91.529999,39000,529,112,12,13477.29722,9.06,846.85,1868.55,100000,0.282,0.644,30.45,176.71,5,100,40
329682547,2014-01-31 15:56:46+00:00,KMDW,2014-01-31 17:15:00+00:00,41.220001,-80.779999,38000,302,127,15,16560.63056,4,853.64,1517.82,100000,0.266,0.381,2.64,44.36,5,100,40
329662959,2014-01-31 15:56:46+00:00,KDFW,2014-01-31 16:40:00+00:00,33.669998,-95.769997,21200,355,115,13,15810.63056,8.08,817.06,1554.67,100000,0.125,0.52,26.57,148.76,5,100,40
329680984,2014-01-31 15:56:46+00:00,KDFW,2014-01-31 16:45:00+00:00,34,-99.5,36500,504,103,13,14664.79722,2.35,690.23,1806.09,100000,0.172,0.783,20.16,187.46,5,100,40
329696446,2014-01-31 15:56:46+00:00,KPDX,2014-01-31 19:18:00+00:00,43.150002,-94.919998,34000,355,135,12,29456.46389,7.2,750.74,1469.31,100000,0.261,0.378,10.98,182.91,5,100,40
329652191,2014-01-31 15:56:46+00:00,KCMH,2014-01-31 15:31:00+00:00,38.5,-81.879997,25900,407,138,15,10789.79722,7.18,778.23,1780.56,100000,0.222,0.383,1.32,185.11,5,100,40
329675945,2014-01-31 15:56:46+00:00,KLAX,2014-01-31 20:00:00+00:00,44.27,-89.580002,38000,345,125,15,35456.46389,5.82,311.2,1695.14,100000,0.044,0.351,38.78,50.6,5,100,40
329662910,2014-01-31 15:56:46+00:00,KCLT,2014-01-31 17:24:00+00:00,39.529999,-76.269997,34000,348,133,16,16748.13056,4.76,552.63,1698.06,100000,0.28,0.796,23.37,120.69,5,100,40
329698237,2014-01-31 15:56:46+00:00,KSFO,2014-01-31 16:59:00+00:00,41.369999,-123.18,37000,480,121,14,14831.46389,4.6,599.77,1853.37,100000,0.178,0.395,29.57,77.87,5,100,40
329704742,2014-01-31 15:56:46+00:00,KDEN,2014-01-31 16:35:00+00:00,38.279999,-106.57,33000,541,137,13,13268.96389,4.74,466.51,1603.97,100000,0.135,0.401,9.15,156,5,100,40
329680986,2014-01-31 15:56:46+00:00,KDFW,2014-01-31 17:35:00+00:00,34.400002,-106.080002,39000,561,105,15,19289.79722,1.02,929.59,1085.95,100000,0.065,0.705,29.05,155.96,5,100,40
329704733,2014-01-31 15:56:46+00:00,KBOS,2014-01-31 20:11:00+00:00,33.799999,-110.82,37000,554,106,14,34914.79722,7.73,843.66,1863.34,100000,0.088,0.597,29.63,174.21,5,100,40
329656449,2014-01-31 15:56:46+00:00,KSAN,2014-01-31 19:49:00+00:00,33.549999,-87.900002,32000,414,116,13,34331.46389,2.55,785.4,1605.61,100000,0.204,0.722,3.43,145.66,5,100,40
329709398,2014-01-31 15:56:46+00:00,KMSP,2014-01-31 18:15:00+00:00,41.049999,-111.629997,20700,421,111,14,22352.29722,4.79,425.8,1086.48,100000,0.264,0.86,32.83,65.44,5,100,40
329658306,2014-01-31 15:56:46+00:00,KOKC,2014-01-31 16:15:00+00:00,33.700001,-97.150002,23000,414,122,12,10831.46389,6.13,435.4,1456.98,100000,0.238,0.861,5.07,170.95,5,100,40
329695923,2014-01-31 15:56:46+00:00,KDFW,2014-01-31 18:13:00+00:00,41.029999,-88.330002,26900,354,125,14,21581.46389,9.41,344.57,1653.08,100000,0.282,0.716,14.03,103.7,5,100,40
329657486,2014-01-31 15:56:46+00:00,KPHX,2014-01-31 16:58:00+00:00,38.849998,-105.230003,31200,356,105,14,15623.13056,3.98,995.92,1713.78,100000,0.292,0.651,28.04,129.02,5,100,40
329699717,2014-01-31 15:56:46+00:00,KORD,2014-01-31 17:10:00+00:00,41.130001,-82.5,28000,365,129,15,16206.46389,1.6,569.99,1755.89,100000,0.141,0.834,6.33,193.42,5,100,40
329701914,2014-01-31 15:56:46+00:00,KSFO,2014-01-31 16:30:00+00:00,35.970001,-121.099998,22000,356,119,14,11727.29722,8.76,828.01,1328.07,100000,0.016,0.863,15.17,84.4,5,100,40
329689387,2014-01-31 15:56:46+00:00,KLGA,2014-01-31 18:05:00+00:00,28.43,-78.800003,39000,482,100,15,21477.29722,5.46,480.46,1644.02,100000,0.232,0.404,9.87,128.73,5,100,40
329658540,2014-01-31 15:56:46+00:00,KSNA,2014-01-31 18:00:00+00:00,32.150002,-104.220001,40000,359,133,15,21768.96389,3.08,441.05,1200.77,100000,0.197,0.461,30.67,164.57,5,100,40
329662379,2014-01-31 15:56:46+00:00,KPHX,2014-01-31 17:05:00+00:00,32,-107.599998,28000,357,115,13,14998.13056,7.88,701.34,1394.84,100000,0.106,0.773,23.79,165.93,5,100,40
329706990,2014-01-31 15:56:46+00:00,KMSP,2014-01-31 18:19:00+00:00,41.650002,-113,31000,483,111,15,23268.96389,9.91,920.74,1039.68,100000,0.272,0.785,5.9,50.42,5,100,40
329672431,2014-01-31 15:56:46+00:00,KSFO,2014-01-31 19:05:00+00:00,40.849998,-88.870003,34000,328,133,14,34768.96389,9.28,447.65,1978.55,100000,0.012,0.46,27.04,49.27,5,100,40
329657615,2014-01-31 15:56:46+00:00,KSMF,2014-01-31 17:32:00+00:00,40.02,-106.400002,29600,330,122,13,18748.13056,7.96,334.94,1764.84,100000,0.21,0.529,35.65,176.79,5,100,40
329656322,2014-01-31 15:56:46+00:00,KMCO,2014-01-31 17:27:00+00:00,35.07,-78,34000,422,100,16,18081.46389,6.25,985.75,1834.41,100000,0.179,0.765,4.71,66.38,5,100,40
329709699,2014-01-31 15:56:46+00:00,KORD,2014-01-31 18:19:00+00:00,41.77,-106.220001,39000,501,122,15,24018.96389,7.52,801.43,1967.33,100000,0.263,0.594,2.07,167.32,5,100,40
329675925,2014-01-31 15:56:46+00:00,KLAX,2014-01-31 18:30:00+00:00,40.630001,-99.400002,38000,333,105,15,27727.29722,1.16,717.55,1896.52,100000,0.243,0.587,27.92,45.67,5,100,40
329700048,2014-01-31 15:56:46+00:00,KFAT,2014-01-31 17:22:00+00:00,33.52,-113.169998,29200,341,126,16,16227.29722,6.34,855.15,1438.82,100000,0.294,0.648,37.29,127.91,5,100,40
329674015,2014-01-31 15:56:46+00:00,KMCO,2014-01-31 17:13:00+00:00,32.68,-84.050003,33000,451,112,13,16373.13056,5.92,324.39,1628.83,100000,0.288,0.883,5.32,55.33,5,100,40
329660347,2014-01-31 15:56:46+00:00,KATL,2014-01-31 17:07:00+00:00,38.450001,-83.720001,37000,478,134,16,15664.79722,4.01,406.94,1055.6,100000,0.294,0.365,5.17,177.55,5,100,40
329687167,2014-01-31 15:56:46+00:00,KPHX,2014-01-31 17:10:00+00:00,31.93,-107,32000,374,110,14,20518.96389,9.96,785.79,1997.8,100000,0.032,0.787,14.02,62.04,5,100,40
329682560,2014-01-31 15:56:46+00:00,KMIA,2014-01-31 18:00:00+00:00,34.330002,-77.230003,37900,407,118,14,20664.79722,4.33,309.51,1336.92,100000,0.295,0.42,1.89,159.56,5,100,40
329660442,2014-01-31 15:56:46+00:00,KCLT,2014-01-31 16:55:00+00:00,39.57,-84.150002,32500,407,118,15,14977.29722,3.65,576.75,1349.02,100000,0.29,0.48,17.73,120.94,5,100,40
329706300,2014-01-31 15:56:46+00:00,KJFK,2014-01-31 20:27:00+00:00,47.380001,-120.330002,28900,450,134,13,35998.13056,8.75,901.52,1591.89,100000,0.208,0.606,29.38,60.33,5,100,40
329707053,2014-01-31 15:56:46+00:00,KPHX,2014-01-31 17:20:00+00:00,35.580002,-119.379997,36900,524,107,13,16352.29722,6.92,380.76,1224.05,100000,0.015,0.512,18.51,82.91,5,100,40
329660796,2014-01-31 15:56:46+00:00,KRSW,2014-01-31 15:38:00+00:00,33.630001,-82.800003,37200,482,115,15,18185.63056,1.57,944.28,1884.5,100000,0.212,0.862,30.45,144.12,5,100,40
329676139,2014-01-31 15:56:46+00:00,KSFO,2014-01-31 22:00:00+00:00,41.419998,-74.580002,28000,319,140,14,45831.46389,2.44,429.56,1841.7,100000,0.111,0.424,3.66,194.37,5,100,40
329695928,2014-01-31 15:56:46+00:00,KDFW,2014-01-31 17:42:00+00:00,38.080002,-91.580002,36000,333,108,12,18018.96389,3.75,446.16,1953.43,100000,0.114,0.362,11.31,182.47,5,100,40
329682829,2014-01-31 15:56:46+00:00,KSFO,2014-01-31 16:27:00+00:00,36.07,-121.379997,33000,360,141,14,12164.79722,4.93,304.04,1978.29,100000,0.267,0.844,7.49,81.8,5,100,40
329675750,2014-01-31 15:56:46+00:00,KBOS,2014-01-31 16:43:00+00:00,41.380001,-72.870003,21000,467,130,14,11956.46389,9.86,773.15,1408.64,100000,0.175,0.868,10.94,82.58,5,100,40
329699858,2014-01-31 15:56:46+00:00,KTPA,2014-01-31 17:47:00+00:00,37.849998,-78.300003,34000,386,114,13,20268.96389,5.63,494.79,1025.65,100000,0.285,0.877,23.41,174.69,5,100,40
329647272,2014-01-31 15:56:46+00:00,KLAX,2014-01-31 21:00:00+00:00,38.849998,-78.349998,29800,376,103,14,40810.63056,2.62,761.08,1461.29,100000,0.058,0.733,7.06,77.8,5,100,40
329706439,2014-01-31 15:56:46+00:00,KPHX,2014-01-31 18:10:00+00:00,46.849998,-122.029999,21000,384,118,13,23060.63056,2.45,365.68,1141.52,100000,0.246,0.572,16.35,170.11,5,100,40
329657334,2014-01-31 15:56:46+00:00,KMCO,2014-01-31 18:20:00+00:00,38.279999,-99.970001,35000,528,131,15,23706.46389,6.35,304.22,1444.31,100000,0.299,0.577,15.75,123.59,5,100,40
329676109,2014-01-31 15:56:46+00:00,KSAN,2014-01-31 19:46:00+00:00,34.369999,-86.870003,36100,387,111,15,34248.13056,4.45,339.09,1643.78,100000,0.265,0.503,26.38,186.98,5,100,40
329673057,2014-01-31 15:56:46+00:00,KSFO,2014-01-31 17:46:00+00:00,36.32,-109.620003,36000,394,135,13,22873.13056,5.81,468.76,1575.19,100000,0.181,0.598,39.19,107.42,5,100,40
329706974,2014-01-31 15:56:46+00:00,KMKE,2014-01-31 19:10:00+00:00,38.720001,-116.900002,39000,499,139,13,28518.96389,8.24,735.66,1278.57,100000,0.286,0.706,37.99,118.36,5,100,40
329656961,2014-01-31 15:56:46+00:00,KATL,2014-01-31 16:20:00+00:00,36.900002,-89.349998,31000,557,137,14,13393.96389,3.1,462.73,1250.14,100000,0.088,0.392,16.11,79.74,5,100,40
329704860,2014-01-31 15:56:46+00:00,KORD,2014-01-31 18:20:00+00:00,36.349998,-105.43,37000,557,122,15,24539.79722,2.43,344.01,1092.14,100000,0.064,0.64,30.91,94.94,5,100,40
329695198,2014-01-31 15:56:46+00:00,KDEN,2014-01-31 17:20:00+00:00,35.52,-98.43,22200,361,136,15,16352.29722,2.92,314.23,1102.86,100000,0.232,0.811,17.5,42.23,5,100,40
329673047,2014-01-31 15:56:46+00:00,KSEA,2014-01-31 20:12:00+00:00,32.619999,-96.870003,34000,419,125,13,34768.96389,3.47,671.94,1175.88,100000,0.135,0.441,33.76,104.96,5,100,40
329671494,2014-01-31 15:56:46+00:00,KMCI,2014-01-31 17:30:00+00:00,30.93,-95.870003,35400,441,111,15,17414.79722,4.16,305.35,1863.45,100000,0.087,0.45,17.71,90.53,5,100,40
329709796,2014-01-31 15:56:46+00:00,KDEN,2014-01-31 17:27:00+00:00,35.029999,-113.870003,37000,533,108,13,17727.29722,9.21,392.25,1394.05,100000,0.084,0.558,19.62,95.44,5,100,40
329663255,2014-01-31 15:56:46+00:00,KSFO,2014-01-31 20:33:00+00:00,41.48,-84.849998,31300,357,143,13,38373.13056,8.68,543.02,1974.16,100000,0.248,0.432,15.61,125.65,5,100,40
329647221,2014-01-31 15:56:46+00:00,KDTW,2014-01-31 16:29:00+00:00,40.470001,-80.07,30000,374,118,14,13914.79722,9.63,957.28,1324.83,100000,0.03,0.538,33.98,81.24,5,100,40
329687814,2014-01-31 15:56:46+00:00,KSLC,2014-01-31 18:35:00+00:00,42.029999,-90.599998,36000,312,110,13,27268.96389,1.48,520.22,1532.98,100000,0.092,0.649,21.96,109.37,5,100,40
329657206,2014-01-31 15:56:46+00:00,KIAH,2014-01-31 16:21:00+00:00,32.02,-97.120003,37000,486,137,13,12373.13056,1.71,384.88,1533.17,100000,0.183,0.659,32.08,60.07,5,100,40
329699474,2014-01-31 15:56:46+00:00,KCLT,2014-01-31 17:12:00+00:00,38.349998,-77.779999,30100,382,131,14,15956.46389,1.55,952.79,1759.06,100000,0.053,0.63,13.42,45.26,5,100,40
329643980,2014-01-31 15:56:46+00:00,KDEN,2014-01-31 17:00:00+00:00,37.43,-100.370003,36000,360,110,14,17310.63056,2.03,867,1809.33,100000,0.046,0.364,6.61,99.13,5,100,40
329714893,2014-01-31 15:56:46+00:00,KMSP,2014-01-31 16:42:00+00:00,36.98,-88.150002,32000,407,143,15,20748.13056,6.36,771.65,1167.12,100000,0.157,0.756,14.56,72.29,5,100,40
329656460,2014-01-31 15:56:46+00:00,KSLC,2014-01-31 17:24:00+00:00,43.880001,-100.82,36000,395,105,14,20893.96389,4.22,701.9,1144.85,100000,0.051,0.84,32.8,132.37,5,100,40
329671525,2014-01-31 15:56:46+00:00,KPHX,2014-01-31 16:35:00+00:00,32.630001,-110.68,24000,326,119,15,13914.79722,1.48,515.51,1201.31,100000,0.024,0.881,18.94,82.16,5,100,40
329639600,2014-01-31 15:56:46+00:00,KDEN,2014-01-31 17:30:00+00:00,36.349998,-94.730003,34000,353,101,13,19893.96389,7.02,958.6,1912.73,100000,0.208,0.422,8.48,140.55,5,100,40
329687811,2014-01-31 15:56:46+00:00,KSFO,2014-01-31 19:40:00+00:00,41.470001,-92.82,36000,290,129,13,32456.46389,3.48,861.18,1113.19,100000,0.108,0.767,28.13,156.63,5,100,40
329651775,2014-01-31 15:56:46+00:00,KDFW,2014-01-31 16:39:00+00:00,34.150002,-94.93,30100,355,124,15,14643.96389,5.61,690.4,1569.37,100000,0.135,0.789,25.14,178.67,5,100,40
329645630,2014-01-31 15:56:46+00:00,KMSP,2014-01-31 16:39:00+00:00,44.77,-87.970001,38000,336,111,15,14914.79722,8.66,942.77,1695.03,100000,0.274,0.391,5.11,185.45,5,100,40
329687761,2014-01-31 15:56:46+00:00,KOAK,2014-01-31 19:35:00+00:00,42.099998,-91.419998,36000,313,124,15,32852.29722,9.82,477.06,1116.65,100000,0.171,0.533,40,144.32,5,100,40
329687078,2014-01-31 15:56:46+00:00,KLAX,2014-01-31 18:23:00+00:00,31.549999,-103.279999,34000,389,132,13,26477.29722,6.31,634.06,1543.96,100000,0.295,0.437,28.12,184.13,5,100,40
329682519,2014-01-31 15:56:46+00:00,KIAH,2014-01-31 18:02:00+00:00,35.32,-84.550003,38000,355,143,14,23873.13056,4.67,302.53,1599.76,100000,0.023,0.382,34.24,165.46,5,100,40
329700319,2014-01-31 15:56:46+00:00,KSEA,2014-01-31 17:05:00+00:00,45.119999,-119.199997,36000,444,107,14,15852.29722,7.07,621.26,1517.59,100000,0.139,0.852,22.81,77.17,5,100,40
329697910,2014-01-31 15:56:46+00:00,KCLT,2014-01-31 17:27:00+00:00,27.719999,-80.68,23000,411,128,14,17206.46389,2.53,535.88,1610.72,100000,0.239,0.738,19.84,46.39,5,100,40
329682359,2014-01-31 15:56:46+00:00,KCLT,2014-01-31 17:15:00+00:00,38.349998,-77.779999,37900,362,118,15,15810.63056,3.37,753.37,1210.84,100000,0.168,0.623,25.41,126.06,5,100,40
329707019,2014-01-31 15:56:46+00:00,KORD,2014-01-31 18:16:00+00:00,40.950001,-106.18,35000,539,118,13,24518.96389,2.25,949.95,1981.69,100000,0.227,0.825,13.57,187.28,5,100,40
329639699,2014-01-31 15:56:46+00:00,KFLL,2014-01-31 17:07:00+00:00,30.120001,-82.949997,36900,455,132,14,15248.13056,4,907.14,1765.87,100000,0.28,0.379,38.81,180.92,5,100,40
329635880,2014-01-31 15:56:46+00:00,KOAK,2014-01-31 17:35:00+00:00,35.619999,-111.449997,36000,344,126,15,18643.96389,3.86,940.5,1370.41,100000,0.171,0.38,17.55,184.49,5,100,40
329657086,2014-01-31 15:56:46+00:00,KDFW,2014-01-31 15:39:00+00:00,33.82,-98.220001,20800,429,106,12,9789.797222,9.74,723.01,1741.49,100000,0.22,0.427,5.95,190.52,5,100,40
329663078,2014-01-31 15:56:46+00:00,KMCI,2014-01-31 16:39:00+00:00,40.470001,-81.330002,36000,306,123,13,21664.79722,9.72,359.25,1206.42,100000,0.287,0.791,28.75,194.06,5,100,40
329640180,2014-01-31 15:56:46+00:00,KORD,2014-01-31 17:13:00+00:00,38,-84.769997,32000,434,101,14,15664.79722,7.22,374.32,1072.55,100000,0.226,0.718,11.26,123.37,5,100,40
329696190,2014-01-31 15:56:46+00:00,KLAX,2014-01-31 17:28:00+00:00,38.799999,-109.970001,36000,387,103,16,20414.79722,7.47,589.41,1291.58,100000,0.203,0.763,17.32,149.95,5,100,40
329704784,2014-01-31 15:56:46+00:00,KJFK,2014-01-31 21:00:00+00:00,32.68,-116.169998,25700,471,135,14,38852.29722,5.74,339.86,1726.88,100000,0.06,0.402,17.55,177.65,5,100,40
329672627,2014-01-31 15:56:46+00:00,KDCA,2014-01-31 17:42:00+00:00,35.419998,-87.800003,39000,515,107,12,19143.96389,4.57,805.38,1404.97,100000,0.262,0.454,39.82,161.53,5,100,40
329689685,2014-01-31 15:56:46+00:00,KATL,2014-01-31 16:40:00+00:00,35.700001,-86.330002,33000,0,130,13,13227.29722,4.72,445.78,1343.38,100000,0.248,0.788,7.8,74.11,5,100,40
329696028,2014-01-31 15:56:46+00:00,KFLL,2014-01-31 18:30:00+00:00,41.25,-87.870003,20000,382,119,13,23831.46389,7.44,377.94,1960.35,100000,0.241,0.444,35.04,157.84,5,100,40
329651814,2014-01-31 15:56:46+00:00,KIAH,2014-01-31 16:42:00+00:00,32.419998,-92.529999,40000,392,140,13,15352.29722,6.6,458.01,1026.67,100000,0.225,0.356,22.91,44.28,5,100,40
